ApplicationName,LoggerName,RequestedURL,Details
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/brandable,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/brandable"",""transactionId"":""8388103d-e97b-45ef-85ba-f4c7706045cb"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed1,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed1"",""transactionId"":""190a877c-762d-49c3-aecc-922260bc8c32"",""httpVerb"":""GET"",""message"":""Request Finished in 103 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/bg,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/bg"",""transactionId"":""b69e76e5-3900-46ec-8be9-2eb90e648cd1"",""httpVerb"":""GET"",""message"":""Request Finished in 16 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/service/api/apissotoken,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/service/api/apissotoken"",""transactionId"":""c72408de-2607-409e-a7b7-825c7750b43d"",""httpVerb"":""POST"",""message"":""Request Finished in 171 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516859606,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516859606"",""transactionId"":""8110ad53-2469-4682-b554-4a350e0f30c9"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
DELOITTE,SAMWB,http://www.ABC.com/service/api/account,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/service/api/account"",""transactionId"":""5c335599-f2f2-4b3c-b866-a2ccce60d6fe"",""httpVerb"":""GET"",""message"":""Request Finished in 153 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?claimId=0089457797008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516858379,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?claimId=0089457797008&expand[0]=SpendingAccounts&expand[1]=payments&cacheBust=1474516858379"",""transactionId"":""6e8a960f-ee13-43af-8167-a660ea1051ec"",""httpVerb"":""GET"",""message"":""Request Finished in 45 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/logo,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/logo"",""transactionId"":""2acb0e86-0921-49ff-8e3a-a225cf9ab8fa"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/token?cacheBust=1474516860822,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/token?cacheBust=1474516860822"",""transactionId"":""2d93b43a-9cf1-4ab1-8f9b-440d43b7b780"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516861125,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516861125"",""transactionId"":""b16183ea-5a0b-439d-bda0-ae92932d848f"",""httpVerb"":""GET"",""message"":""Request Finished in 0 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516861125,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516861125"",""transactionId"":""12a9cf27-4972-454a-9ed2-d3eda808c57b"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/logo,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/logo"",""transactionId"":""9f804742-6f4a-43b2-9958-202e431dcbe3"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/bg,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/bg"",""transactionId"":""3640386d-06e4-4345-ad11-e70185105931"",""httpVerb"":""GET"",""message"":""Request Finished in 16 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/token?cacheBust=1474516861350,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/token?cacheBust=1474516861350"",""transactionId"":""3e7fc7c0-6215-49a3-a823-83b94bca81d8"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516861350,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516861350"",""transactionId"":""82758c19-642c-4e5d-ac34-6a80807f9695"",""httpVerb"":""GET"",""message"":""Request Finished in 22 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516861527,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516861527"",""transactionId"":""7066fcc9-c50d-4e67-bf08-815b0697cd6e"",""httpVerb"":""GET"",""message"":""Request Finished in 0 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516861527,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516861527"",""transactionId"":""3632ef46-9eae-4615-9d25-7068ae48652c"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/SAMs/Login/LogonPage.aspx,"{""httpResponseStatusCode"":302,""requestedUrl"":""http://www.ABC.com/SAMs/Login/LogonPage.aspx"",""transactionId"":""410217a9-026f-4985-b913-2ae964f5952d"",""httpVerb"":""POST"",""message"":""Request Finished in 280 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/"",""transactionId"":""31dec9f3-596e-46c2-8ad8-17bd2c890296"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516860822,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516860822"",""transactionId"":""c127985d-4956-44e0-af90-4918baef01b6"",""httpVerb"":""GET"",""message"":""Request Finished in 805 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/Image,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/Image"",""transactionId"":""66c59bcc-3f5a-49fb-a46f-378c5528b4a2"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/legal,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/legal"",""transactionId"":""81cf525a-1fa6-47c8-914f-2fd5710d2a23"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor"",""transactionId"":""2eecf529-323b-4f15-92ed-b6d0ede516fb"",""httpVerb"":""GET"",""message"":""Request Finished in 17 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed1,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed1"",""transactionId"":""f61b7287-d88a-4b01-9515-c02b8b0397f2"",""httpVerb"":""GET"",""message"":""Request Finished in 40 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed2,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed2"",""transactionId"":""93e1db16-f47c-4458-8074-58d41c7e4b97"",""httpVerb"":""GET"",""message"":""Request Finished in 30 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/main,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/main"",""transactionId"":""a3ed4596-f413-4ba9-b1e2-22a93b27d777"",""httpVerb"":""GET"",""message"":""Request Finished in 18 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""adf3d850-8ccb-40ff-b2de-0da463355bd9"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/brandable,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/brandable"",""transactionId"":""44c41626-dfc1-417b-959d-b2ef50e43b02"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/footer,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/footer"",""transactionId"":""17c35cb0-bf49-4531-8406-a2093e51c3f6"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516862122,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516862122"",""transactionId"":""52bcc417-9b9c-4fe3-94a8-b487196f7e54"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""3230af4f-df10-4fb8-93cb-47cb9648f637"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/logo,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/logo"",""transactionId"":""6dca145d-dc35-470e-8a3c-7306df6ecfc3"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/Image,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/Image"",""transactionId"":""f5a29a2f-bd0f-4468-9ee2-42beec7fd42e"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/body,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/body"",""transactionId"":""f5d8bb67-332f-4538-a320-00a9419ed253"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/support,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/support"",""transactionId"":""2410c2ac-ca22-4581-82b7-bb9d3cf4d3fa"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""681877bc-2754-4a39-9d03-82a75a471b3e"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""322f4f08-259c-4e61-8663-4605dcc571f1"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""01179eed-26dc-4477-819b-0728da64382a"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/legal,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/legal"",""transactionId"":""f8634f74-7151-4ece-8873-15236ebc615c"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""be9b7f73-344d-445e-83c5-2a6c36c19a8b"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/token?cacheBust=1474516887024,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/token?cacheBust=1474516887024"",""transactionId"":""cd17c705-5a1f-415f-b3db-6d19b9098998"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""1589d3d7-8afc-4a3d-aa15-ec54511a3cb7"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/bg,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/bg"",""transactionId"":""5780e052-a730-4ddd-9de8-ab8574585a1c"",""httpVerb"":""GET"",""message"":""Request Finished in 23 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516887024,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516887024"",""transactionId"":""aaad2ba9-a074-4245-a8d1-59c012528d3c"",""httpVerb"":""GET"",""message"":""Request Finished in 31 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516887148,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516887148"",""transactionId"":""1705e1e9-3b6c-41e4-8579-df8f7c8b4af9"",""httpVerb"":""GET"",""message"":""Request Finished in 0 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/logout,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/logout"",""transactionId"":""4b22220c-cc51-4687-a330-8a12e2782529"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516887148,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516887148"",""transactionId"":""cc5ea191-55d9-485e-82f5-cbcab495bbe3"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139850008,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139850008"",""transactionId"":""8e97b280-b59c-4aab-967c-f0df6d24d125"",""httpVerb"":""DELETE"",""message"":""Request Finished in 23 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/Image,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/Image"",""transactionId"":""02a76350-c8e9-42ee-85c2-331f0930288c"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""c9fc3375-94c8-4597-a921-f9650c426404"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/legal,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/legal"",""transactionId"":""1d2b710a-5e14-4055-88cb-4f23dd0471d3"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""647bdccc-e183-4170-a832-1f2d07745439"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/footer,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/footer"",""transactionId"":""08f9f69b-7969-4374-bbda-51baead3fafe"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/footer,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/footer"",""transactionId"":""cd1645e2-a769-4c88-a177-9d69a3dd0057"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/body,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/body"",""transactionId"":""32ff9275-2106-4351-88a8-87e1a1bbed76"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516887816,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516887816"",""transactionId"":""e00bb15e-060f-48bf-8c13-f8016c953c71"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/support,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/support"",""transactionId"":""f371dce2-18c0-42f4-be1b-f0c5106211cb"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""5d03ba21-22ae-497c-b3c8-410ce22c2919"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""1d8708a5-2803-4915-beb7-92e0115493e4"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/body,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/body"",""transactionId"":""231b3f13-e203-4d42-aafb-4f27ef4f3391"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/support,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/support"",""transactionId"":""1b57c759-04dd-4c1c-8197-b8b59cf54aee"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""0a561f10-f7c2-4293-a5f9-8872c7e3d96c"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516863389,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516863389"",""transactionId"":""de88898c-e8c7-4f89-a27d-de228d17eda0"",""httpVerb"":""GET"",""message"":""Request Finished in 10 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""f67a9f08-857f-48dc-bb73-57ef1fbcb2bd"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""9a85f74d-d8d3-4c61-909a-d0d9e7c26235"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""a5289c74-e5fa-4579-9566-b2390afbd9ce"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""1716d05d-3f33-48fa-97d3-e82373936ead"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?ClaimStatus[0]=Ineligible&StartDate=9/16/2016&cacheBust=1474516888526,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?ClaimStatus[0]=Ineligible&StartDate=9/16/2016&cacheBust=1474516888526"",""transactionId"":""64611a35-914b-4321-a088-440a65ce0437"",""httpVerb"":""GET"",""message"":""Request Finished in 16 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?ClaimStatus[0]=Paid&ClaimSources[0]=ONLINE&ClaimSources[1]=MAILFAXED&ClaimSources[2]=AUTOREIMBURSED&StartDate=2/24/2015&cacheBust=1474516888557,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?ClaimStatus[0]=Paid&ClaimSources[0]=ONLINE&ClaimSources[1]=MAILFAXED&ClaimSources[2]=AUTOREIMBURSED&StartDate=2/24/2015&cacheBust=1474516888557"",""transactionId"":""75074ce9-73de-40d1-9765-db96f3570cf2"",""httpVerb"":""GET"",""message"":""Request Finished in 303 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?ClaimStatus[0]=Paid&ClaimSources[0]=ONLINE&ClaimSources[1]=MAILFAXED&ClaimSources[2]=AUTOREIMBURSED&StartDate=9/20/2016&cacheBust=1474516863832,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?ClaimStatus[0]=Paid&ClaimSources[0]=ONLINE&ClaimSources[1]=MAILFAXED&ClaimSources[2]=AUTOREIMBURSED&StartDate=9/20/2016&cacheBust=1474516863832"",""transactionId"":""1a51e4d4-ea17-4adf-bced-2ac4f7005c31"",""httpVerb"":""GET"",""message"":""Request Finished in 388 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/logo,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/logo"",""transactionId"":""88aaeb55-04e5-4758-a810-c1367a7a2973"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/token?cacheBust=1474516862787,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/token?cacheBust=1474516862787"",""transactionId"":""a1892fa4-020e-4f7f-973f-7fae9af926dc"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/"",""transactionId"":""b5ca44ea-0699-4144-aa84-8c25017385c7"",""httpVerb"":""POST"",""message"":""Request Finished in 2732 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516862966,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516862966"",""transactionId"":""00d89c62-9870-4cde-8ead-331f903db921"",""httpVerb"":""GET"",""message"":""Request Finished in 0 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516862966,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516862966"",""transactionId"":""ba140fe1-a21d-417c-b183-5fb7a40bfd52"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516867148,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?claimStatus[0]=Pending&top=-1&cacheBust=1474516867148"",""transactionId"":""9a66eb5b-84fc-4969-a131-aaa7ff24408b"",""httpVerb"":""GET"",""message"":""Request Finished in 10 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516862787,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516862787"",""transactionId"":""c7325278-7726-4a5c-b1e4-56d21263b65c"",""httpVerb"":""GET"",""message"":""Request Finished in 254 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/Image,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/Image"",""transactionId"":""75fcddad-d30d-40d5-beac-fa28241cd01a"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/legal,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/legal"",""transactionId"":""aa7871cd-55b5-4572-8d48-cfb4d2fe3fd7"",""httpVerb"":""GET"",""message"":""Request Finished in 10 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""6f4b7658-3276-4cfc-b9d0-f0a2e55fbcc2"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/footer,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/footer"",""transactionId"":""286d8fcd-0523-405e-8d7f-246379ff6c40"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
